badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title
,,"东京国际动画节“东京动画奖”电视部门优秀作品赏
第10回动画作品神户赏电视部门获赏

　　这部动画的舞台是幻想中未来的巴黎。生于贵族之家的阿鲁贝尔和百无聊赖的朋友弗兰兹一起外出旅行。在月面都市露娜上邂",10,"""アルベール??ド??モルセール子爵：福山潤\n基督山伯爵：中田譲治\nカドルッス：飛田展男\nリュシアン??ドプレー：土門仁\nモルセール将軍：小杉十郎太\nぺッポ：中原麻衣\nユージェニー??ド??ダングラール：中村..""",3.5万追番,全24话,1,1890,9.8万次播放,1096905600,1096905600,1294676880,9.2分,1890,"""脚本：高橋ナツコ、山下友弘、神山修一\n导演：前田真宏\n原作：Alexandre Dumas\n演出：和田高明\n分镜：窪岡俊之、前田真宏、福田道生\n人物原案：前田真宏\n人物设定：松原秀典\n系列构成：神山修一\n美术监督：佐々木洋、竹田悠介\n色彩设计：村田恵里子\n作画监督：松原秀典、石本英治、熊膳貴志、濱川修二郎、瀬尾康博、宇佐美皓一、恩田尚之、松本卓也、金東俊""", 科幻,岩窟王
,,在哥哥的朋友、超有名的小說家（兼BL小說家）宇佐見秋彥以家庭教師身份的幫助之下，高橋美咲順利地成為了大學生。美咲借著哥哥轉職的機會寄住到宇佐見的公寓，在同居的過程中，他自覺到自己與宇佐見的關係，以及對,0,"""高橋美咲：櫻井孝宏\n宇佐見秋彥：花田光\n宇佐見薰子：水樹奈奈\n椎葉水樹：下野纮\n伊集院響：鄉田穗積\n雫石涼：豐永利行\n相川繪理：並木法子\n藤堂進之介：羽多野涉\n高橋孝浩：穀山紀章\n..""",3.5万追番,全12话,1,2628,41.6万次播放,1436371200,1436371200,1443086417,,2628,"""原作：中村春菊\n監督：今千秋\n角色設計：菊地洋子\n美術監督：海野有希、伊藤弘\n色彩設計：吉田沙織\n攝影監督：酒井淳子\n編輯：松村正宏\n音響監督：鄉田穗積\n音響效果：出雲範子\n音響製作：DAX Production\n音樂：小西香葉、近藤由紀夫（MOKA☆）\n音樂製作：Lantis\n動畫製作：Studio DEEN\n製作：羅曼史俱樂部!!""",,純情羅曼史 第3季（僅限港澳台地區）
,,"下着雨的偏僻的麻将馆中，出现了一个被警察追捕而闯入了麻将世界的少年。无论是谁，看到他那雪白的头发，都会情不自禁的想象他至今走过的人生。少年的名字叫akagi……
作者以麻雀贯穿整部动画加之阴暗的背景和",4,"""赤木茂：萩原聖人\n安岡：玄田哲章\n南郷：小山力也\n矢木圭次：高木渉\n市川：田中秀幸\n治：佐藤雄大\n假赤木：佐藤銀平\n鷲巣巌：津嘉山正種\n""",3.5万追番,全26话,1,1776,121.1万次播放,1128355200,1128355200,1295310996,9.5分,1776,"""原作： 福本伸行\n导演： 佐藤雄三\n脚本： ふでやすかずゆき、高屋敷英夫、浦畑達彦\n分镜： 若林漢二、佐藤雄三、芦野芳晴、青山弘、島崎奈々子、坂田純一、高橋敦史、鹿島典夫、増原光幸、伊藤智彦、田中洋之、新留俊哉\n演出： 伊藤智彦、中村亮介、若林漢二、田中洋之、長崎健司、佐藤雄三、四辻たかお、島崎奈々子、鹿島典夫\n人物设定： 梅原隆弘\n系列构成： 高屋敷英夫\n色彩设计： 大野春恵\n总作画监督： 高田晴仁、梅原隆弘\n作画监督： 高田晴仁、金東俊、繁田亨\n音响监督： 本田保则、本田保則\n制片人： 丸山正雄\n动画制作： MADHOUSE\n副导演： 田中洋之""", 热血 智斗,斗牌传说
,,公元2012年，MU族在东京降下，当时的驻日美军和日本自卫队联合对其进行进攻并在后期使用了战术核武器，结果是惨败，MU族使用TOKYO JUPITER割断了东京与外界的一切联系，地球上的国家组成了地球,5,"""神名绫人：下野紘\n美嶋玲香：坂本真綾\n紫東遙：久川綾\n如月久远：桑島法子\n九鬼正義：大塚芳忠\n鳥飼守：野島裕史\nエルンスト??フォン??バーベム：家弓家正\n亘理士郎：内海賢二\n七森小夜子：田中敦子\n""",3.5万追番,全26话,1,2079,43.9万次播放,1011542400,1011542400,1462351133,9.3分,2079,"""原作： BONES、出渕裕\n导演： 出渕裕\n脚本： 大野木寛、會川昇、小中千昭、磯光雄、出渕裕、榎戸洋司、高山文彦、大河内一楼\n分镜： 京田知己、磯光雄、増井壮一、安藤真裕、横山彰利、河森正治、出渕裕、村木靖、岡村天斎\n演出： 磯光雄、横山彰利、増井壮一、安藤真裕、村木靖、佐藤育郎、京田知己\n音乐： 橋本一子\n人物设定： 山田章博\n美术监督： 東潤一\n色彩设计： 中山しほ子\n作画监督： 入江泰浩、菅野宏紀、伊藤嘉之\n机械设定： 武半慎吾\n摄影监督： 大庭直之\n原画： 本田雄、中村豊、杉浦幸次、武半慎吾、磯光雄""", 热血,翼神传说
,,"由京都动画制作的动画《MUNTO 》系列正式宣布将制作电视动画，并将其命名为《仰望天空的少女瞳中
  宣传海报的世界（空を见上げる少女の瞳に映る世界）》，也在官方网站开设后公布了人物设定图。OVA 动",147,"""日高梦见：相泽舞\n穆恩特：小野大辅\n小野以知子：堀川千华\n今村凉芽：今野宏美\n高森和也：高桥伸也\n戸部贵志：水原薫\n日高茂：平松広和\n日高望：井上喜久子\n日高力：内田彩\n伽斯：稲田彻\n昆塔努：若本规夫\n古里多利 ：白石稔""",3.5万追番,全9话,1,1117,17.3万次播放,1231776000,1231776000,1350276021,8.8分,1117,"""企画：八田陽子\n原作：京都アニメーション（京都动画）\n制作人：八田英明 \u002F 伊藤敦\n系列构成：木上益治とユメミる仲間たち\n监督：木上益治\n角色设计 \u002F 作画监督：荒谷朋恵\n美术：田村せいき\n摄影监督：中上竜太\n设定：高橋博行\n色彩设定：高木理恵\n音乐：神前暁 \u002F monaca\n音响监督：鶴岡陽太(楽音舎)\n编集：重村建吾(スタジオごんぐ)\n音响制作：楽音舎\n音乐制作：ランティス（Lantis）\n动画制作：京都アニメーション（京都动画）""", 奇幻 科幻 治愈 架空,仰望天空的少女瞳中的世界
,,文学少女系列（”文学少女”シリーズ）是小说家野村美月与插画家竹冈美穗所推出的轻小说。获得第一届Light Novel Award的Mystery部门大奖。台湾中文版由尖端出版社发行。文学少女轻小说主系,1,"""天野远子： 花泽香菜\n井上心叶： 入野自由\n琴吹七濑：水树奈奈\n樱井流人： 宫野真守\n芥川一诗： 小野大辅\n姬仓麻贵： 伊藤静\n竹田千爱： 丰崎爱生\n森红乐乐： 下田麻美\n朝仓美羽： 平野绫""",3.5万追番,全1话,1,3769,42.3万次播放,1261756800,1261756800,1460948940,9.2分,3769,"""原作： 野村美月\n人物原案： 竹冈美穗\n导演： 多田俊介\n构成、剧本： 山田由香\n人物设定： 松本圭太\n音乐： 伊藤真澄\n动画制作： Production I.G\n制作： “文学少女”制作委员会""", 校园,文学少女 今日的点心～初恋～
会员专享,0,"南海小岛上有个传说，火之神、冰之神、雷之神被人类触怒之时，就是世界毁灭的日子。

疯狂的收藏家吉尔露太为了引出传说中的海之神洛奇亚，捕捉了亚西亚岛的火焰鸟，导致世界各地开始出现天灾地变的异象。这时正好",100,"""洛奇亚：小建：小霞：飯塚雅弓\n小智：松本梨香\n小智的皮卡丘：大谷育江\nヤドキング：拉普拉斯：愛河里花子\n火箭队的喵喵：犬山イヌコ\n""",3.6万追番,全1话,1,5757,76.6万次播放,932140800,932140800,1481093163,9.3分,5757,"""脚本：首藤剛志\n导演：湯山邦彦\n人物设定：一石小百合\n总作画监督：一石小百合\n演出：須藤典彦、日高政光\n分镜：湯山邦彦\n音乐：宮崎慎二、たなかひろかず\n""",,精灵宝可梦 剧场版2：梦幻的精灵宝可梦洛奇亚爆诞
,,《素描本》的主角是个无口天然呆娘，喜欢散步、猫还有素描。整部作品描写了主角学校中美术部的生活。学校的后山，悠然自得的写生大会，上学路上的小猫，放学后的美术室，有点“抽”的先辈们，偶然间的灵光闪现，彩虹,175,"""梶原空：花澤香菜\n鸟饲叶月：牧野由依\n麻生夏海：中世明日香\n梶原青：大原さやか\n须尧雨情：田坂秀樹\n大庭月夜：能登麻美子\n根岸大地：下野紘\n凯特：後藤邑子\n佐佐木树树：近江知永\n""",3.6万追番,全13话,1,1344,17万次播放,1191168000,1191168000,1274271804,9.6分,1344,"""脚本：岡田麿里\n导演：平池芳正\n原作：小箱とたん\n分镜：もりたけし、小野勝巳、佐山聖子、福田道生、佐藤順一、田所修\n音乐：村松健\n人物设定：杉本功\n系列构成：岡田麿里\n美术监督：田尻健一\n色彩设计：坂本いづみ\n总作画监督：杉本功""", 萌系 日常 治愈,素描簿
,,网球并不可笑 第九季,2,"""押本百合：渡部优衣\n新庄佳苗：三森铃子\n高宫茄乃：鸣海杏子\n板东鞠萌：花泽香菜\n豆马琳：小仓唯\n近藤乌冬子：石原夏织\n近藤安年科夫：喜多村英梨\n押本阳太：逢坂良太\n茄乃的父亲：高桥伸也\n蛋糕店的店..""",3.6万追番,全12话,1,6337,101.2万次播放,1499788800,1499788800,1506519600,9.3分,6337,"""脚本：板垣伸\n导演：板垣伸\n人物设定：板垣伸\n主题歌演出：渡部優衣\n原作：Piyo、ルーツ\n演出：板垣伸\n动画制作：millepensee""", 搞笑,网球并不可笑嘛 第九季
,,《東京暗鴉》講述的是壹個和陰陽師有關的故事。故事的主角土禦門春虎出身自陰陽道的名門——土禦門分家，然而他壹點“見鬼”的靈氣都沒有遺傳到，而且他也沒有成為陰陽師的願望，是個生活在鄉下的平凡普通的高中生。,3,"""土御门夏目：花澤香菜\n土御门春虎：種田梨沙、石川界人\n仓桥京子：喜多村英梨\n百枝天马：下野紘、豊崎愛生\n大连寺铃鹿：佐倉綾音\n阿刀冬儿：木村良平\n空：豊崎愛生""",3.6万追番,全24话,1,28221536,7.7万次播放,1381161600,1381161600,1562569645,9.6分,28076,"""原作：字野耕平\n監督：金崎貴臣\n助監督：中山敦史\n系列構成：倉田英之\n角色原案：澄兵\n角色設計：渡邊敦子\n總作畫監督：渡邊敦子、八尋裕子\nCGI制作人：竹內康晃\nCGI監督：高橋將人\n美術監督：市倉敬\n美術設定：藤井壹誌\n色彩設計：津守裕子\n攝影監督：町田啟\n編輯：木村佳史子\n音響監督：巖浪美和\n音樂：井內舞子\n咒術考證：三輪清宗\n制作人：小倉充俊、近藤早希、文宣惠、兼光壹博、買場道雄\n動畫制作人：植田慎也\n動畫制作：8bit""", 小说改 战斗 校园 冒险,東京暗鴉（僅限港澳台地區）
,,《机动武斗传G高达》是日本动画制作公司Sunrise制作的电视动画作品，于1994年4月1日至1995年3月31日每周五17:00~17:30在朝日电视台播出，全49集。平成三部曲（G、W、X） 之一,2,"""レイン??ミカムラ:天野由梨\n多蒙·卡修:関智一\n东方不败亚洲天王:秋元羊介\nウルベ??イシカワ:飛田展男\nチボデー??クロケット:大塚芳忠\nジョルジュ??ド??サンド:山崎たくみ\nレイモンド??ビショップ:岡和男\nシュバルツ??ブルーダー:堀秀行\nナスターシャ??ザビコフ:横尾まり""",3.6万追番,全49话,1,132232,53.1万次播放,765129600,765129600,1536401836,9.7分,25582,"""企划：SUNRISE\n原作：矢立肇、富野由悠季（《机动战士高达》）\n总监督：今川泰宏\n系列构成：五武冬史\n人物设定：逢坂浩司\n人设协力：岛本和彦\n机械设定：大河原邦男、カトキハジメ、山根公利\n机械指导：佐野浩敏\n美术监督：东润一\n摄影监督：大神洋一\n音乐：田中公平\n制片人：小泉美明（朝日电视台）、植田益朗（SUNRISE）、南雅彦（SUNRISE）\n助理制片人：赤崎义人\n制作：朝日电视台、SUNRISE\n制作协力：电通、创通Agency""", 热血 机战 科幻,机动武斗传G高达
,,转学到南葛小学的大空翼是一个热爱足球的少年，他在此结识了石崎、大姐头等一好友，还邂逅了最初的对手修哲小学的若林源三。热爱足球的孩子们齐聚求日本少年足球大赛，大空翼、若林、三杉淳、立花兄弟、若岛津健、日,139,"""""",3.6万追番,全52话,1,2139,216.5万次播放,1002470400,1002470400,1339866063,9.3分,2139,"""""", 时泪 运动 热血,足球小将 平成版
,,泽渡枫是个有些内向的喜欢摄影的女孩子。她使用父亲遗留下来的照相机拍摄的照片，让见到它们的人感到幸福，连结起人们的心灵。枫在高中入学时搬到有着与父亲之间的回忆的濑户内海小镇·竹原，并在那里与儿时好友塙薰,6,"""冈崎乃理惠：井口裕香\n樱田麻音：儀武ゆう子\n塙薰：阿澄佳奈\n泽渡枫：竹達彩奈\n中山：佐藤利奈\n八色ちも：松来未祐\n大师：中田譲治\n枫的祖母：松尾佳子\n泽渡珠惠：緒方恵美\n""",3.6万追番,全4话,1,2800,56万次播放,1431014400,1431014400,1463112559,9.7分,2800,"""脚本：山田由香、ハラダサヤカ\n导演：佐藤順一\n人物设定：飯塚晴子\n原作：佐藤順一\n系列构成：佐藤順一\n演出：名取孝浩\n分镜：佐藤順一、名取孝浩\n""", 校园 日常 治愈,玉响～毕业写真～
会员专享,0,　　动感超人的动感石头被泳装魔王抢走了，因而无法回到原来的世界，于是指派小新一家人成为动感战士前往另一个世界，这时另一个世界的人纷纷被变成泳装人，小新听了莉莉和博士的说明后，决定协助动感超人克服危机，,1,"""野原新之助：矢岛晶子\n野原美冴：楢桥美纪\n野原广志：藤原启治\n小白：真柴摩利\n樱田妮妮：林玉绪""",3.6万追番,全1话,1,18452,75.4万次播放,743443200,743443200,1513267200,9.4分,3868,"""脚本：もとひら了\n导演：本郷みつる\n原作：臼井儀人\n演出：本郷みつる、原恵一\n作画监督：原勝徳\n分镜：本郷みつる、原恵一\n音乐：荒川敏行\n""",,蜡笔小新之动感超人大战泳装魔王
,,单行本第13卷限定版同捆DVD。,0,"""羽柴夏树：松岡禎丞\n松永智也：江口拓也\n片仓惠一：島﨑信長\n直江刚：内山昂輝\n小早川杏奈：津田美波\n筒井茉莉：内山夕実\n浅井幸子：石上静香\n松永希美：茅野愛衣\n片仓优二：海老名翔太\n""",3.6万追番,全1话,1,5709,25.5万次播放,1474560000,1474560000,1479799657,,5709,"""脚本：伊丹あき\n导演：大久保富彦\n人物设定：西田美弥子\n原作：水野美波\n系列构成：伊丹あき\n演出：日下直義\n分镜：大久保富彦\n美术监督：柴田聡\n音乐：神津裕之\n""", 恋爱,虹色DAYS OAD
